sample_ids,pheno1,pheno2,pheno3
998,,10.152040407003906,3.86240621071457
9077,,,4.437943381028392
9152,9.10944703347608,8.703385582678674,10.52194622549424
9165,,9.72560040847098,4.044787269614613
9179,,,5.261674342025156
6996,,,9.46761590386646
6729,,11.434839481307964,7.379531827838688
7252,7.4799093869458275,8.084776541883372,8.195670713215874
7446,9.363702382746704,,4.540429790301758
7270,,,10.138235005906138
7483,,,8.59575869137363
7351,,,1.5262649322253117
7391,6.439030593567836,,2.117126576756032
1,,8.366867894842741,11.017254166733617
392,,,10.355288369741036
379,,,8.94376677170316
380,7.900733398877167,,10.822602118091336
267,,15.83852846806515,16.78316236783097
5742,12.224085220371832,11.891952977960964,10.303923701146644
5056,,,5.064335684842335
5122,,,8.25792403161384
5158,11.34343922597634,12.428617638196284,8.5388737581732
6994,,,8.406415360264258
6730,12.173312879748458,,8.74705285382657
7075,,,8.967752841406263
7227,,7.541040818621785,9.266963925913377
7229,,8.487540536701198,7.485507989395206
7449,7.703039578172307,8.291874213264798,9.43653638887744
6847,8.763776929033966,11.35587890554105,4.592238966768008
6953,5.756865089426765,,8.161130547260388
7283,,6.465412484290303,4.616036060823249
2,,,7.364254792369914
386,,7.069241295628031,4.569842325786934
1716,,,11.800471342857165
1967,,10.155856658035688,14.046381332548826
5785,,10.630406917257094,5.586687981485725
4802,,,8.107738559913692
5116,,11.563453215455946,7.981497296030941
5202,,11.21353986361892,9.715646157413827
7078,,,8.287747879652203
7141,,,8.286860387589085
7151,,8.11263665485076,11.13181071120676
7150,,7.517643602501694,12.94264522904556
7178,,,10.517995799146515
7188,1.0,,12.462052822954316
7201,,11.99803304740194,7.101834582202578
7206,8.701445237839998,,9.545480009130904
7205,,,6.999218893076475
7260,,6.100525839641853,11.629285326844478
7263,,,8.4368619395668
7472,,8.978630901679374,10.73455704486096
7392,7.116873968826058,10.884444486542447,17.887021943940322
8610,,7.251196613707904,5.776069573182033
8692,8.795962109629723,9.22326396299913,11.593751472648012
6727,,,5.156351989163971
7105,,9.638576029293986,7.41477314428728
7479,4.3592792674307645,8.117472575364863,7.248490116016632
7482,14.381069955813388,,10.135348109867776
7504,,,7.663231494674971
7508,8.133237423624964,,7.39818528901323
7355,,5.21067403140382,9.317123757402133
5896,8.818361633588921,5.944185783419574,5.062084544534975
166,7.13715755528446,10.506593728163072,10.141542624698769
223,,7.503799395880103,6.752476375131129
126,,6.871085464689275,8.006193075093163
390,10.087451376053206,,4.439044290960877
321,,,6.58652268540328
259,9.741906691861596,10.011761872505923,11.272601565475863
362,17.130646213391472,,5.617768258119018
260,15.075532999220412,,6.381265401198938
91,,,12.501499559116692
641,,,10.830484597902844
5160,,,8.797558501704268
5232,,,10.427993122078114
5606,,9.203766882500812,5.33001622245124
5628,,9.067338747577748,7.340665456540961
7004,8.184856326532191,5.429430618346592,12.412652212896678
7100,,7.508040538227908,11.51120327647159
7110,,,8.439959577114184
7135,,,12.120856489447114
2187,,8.347219714195546,7.682947031590565
6318,5.2964819649479535,,9.302249890099336
6998,,,7.475061957324957
4927,13.150942754334874,,10.48913901014448
4935,,6.8241695289232,5.08430457856099
4862,,,11.050904254949394
5596,,7.066413177497674,5.977403334037113
5517,,9.362488251722713,5.573310845223437
5582,,,6.456274439503396
5590,,8.653277569323118,4.822529323952914
5536,,5.7401013188975,11.894519576425186
5670,,,5.635034820853663
5678,,,8.623582233298317
5645,9.848502689426908,,7.120917663959263
2290,,,5.982760581922331
5805,,,2.833560397915659
4997,10.36961166370372,,7.626955615670862
5341,9.526861280752431,5.24460486530764,10.148625407304632
6449,,7.644887554132621,7.541957260174575
1366,,,2.9255259303661347
1363,,9.169249787501377,2.34977007043865
1312,,,5.865507085928723
1360,9.479563879084452,14.960968624246265,1.4158392631112742
1362,10.306454653344028,14.493324115043604,1.152646178724131
1256,6.33260446511757,6.773975969597156,3.0663238185671844
9342,,,5.063019485324403
9434,,12.684779948611002,5.876114080609436
9411,,,5.714880474020617
9410,,7.154166985771983,5.175401398086282
9385,,,1.4703086997527546
9384,,10.231393465387608,6.199718181780506
88,,13.182848855844158,7.981154627650065
108,14.45528297646965,,4.678598771234912
139,,9.658255796767262,4.029159719897985
159,,4.652661419192376,13.1134957497524
265,,13.092842169030837,7.628249560557029
350,11.42774918665468,11.328614157104226,10.126434729040314
351,,,8.306216739968741
403,,8.61043803174887,7.002323731596246
410,6.679074860536484,,6.941638279481648
424,,10.506070732186284,11.474897380612042
428,,6.044146875616015,7.082265431358325
430,,,7.896201146229211
470,,14.769396180255892,15.189861180178571
476,3.684879970324239,14.486152412095286,13.794582807980078
484,,,15.868393268529651
504,,,15.745576646052792
506,,,15.230579662469689
531,,15.905299047992823,14.34731650449947
544,,14.896493416759522,15.247321305229832
546,,15.3182824665889,15.02989134134188
628,13.376074206088411,,10.050295881940944
630,,5.168308466127243,9.743500788513243
680,,,15.636491830365792
681,,,15.435838989667827
685,5.034014407821603,14.740513823114943,15.180386640892106
687,,13.96983178719798,16.287507804998338
728,,,15.022481515156176
742,,15.481426580310991,15.275336209006484
763,,,7.300502876580994
765,10.6545131966813,14.308244894768348,7.885243188824216
766,,7.426405422445803,9.000179480189669
768,,,6.217023706088474
772,,7.092312489736882,7.352473759870062
801,,,10.120825181798928
853,5.2297536787655545,,15.302094840133272
854,,13.777248152926289,15.163175845879884
867,,,14.00520620641668
868,,14.988637282852878,14.826756995761492
870,,,8.222619608291472
915,,,11.393462844185104
932,,,8.00715899488608
991,,10.715410850170112,8.122004302690659
992,,,6.373833551570604
997,,7.750610830308037,7.178951696813268
1002,,,6.78433505379337
1006,,,7.742039731943239
1061,,,6.732521318350481
1062,,11.70127453412752,7.14160608424832
1063,,,14.419480899884036
1066,,10.126896132187431,6.82680565975006
1070,7.421354137434357,11.232626231523671,8.249870637031592
1158,,11.299944224096034,8.31288671568587
1166,9.197273424887204,,8.931801332647158
1254,4.453064751712522,16.643794334997324,2.7730709704035306
1257,,9.323197017847331,2.966776197775508
1313,,12.710676001432168,6.203337484774099
1317,7.648007104250379,16.472974606832402,9.901890013386
1552,7.237828056871435,11.347055548655613,4.068972692773836
1612,,,13.874930313123432
1622,,,15.704964448699652
1651,,,15.172256192720535
1652,,,14.591238382495188
1676,4.547326275226983,,14.807072486168508
1684,,13.96133029279741,16.019205172917182
1739,,14.06795517315453,14.79378698257597
1741,,,14.94780390675798
1756,,15.183379935556385,14.84119702963014
1757,,,
1793,,,15.111457026961208
1797,,13.293625832840226,16.035381892652907
1819,5.038278460536512,13.918709829397953,15.346856604422818
1820,,14.945834528402957,15.513610599794262
1829,,10.36361252252156,13.229258050170891
1834,,14.370469099179616,15.33578381384008
1835,,,15.25841677686737
1851,,14.58547073364335,15.84193448633739
1852,,,17.289932481536987
1853,,,13.444156456990282
1872,6.51010023061565,,10.702504333694389
1890,,5.296734655786409,7.014417119585557
1925,,,11.53478207243823
1942,,,14.897915503681505
1943,,13.897166587835883,14.367458987511212
1954,,8.272895523873562,5.401523422873204
2016,,8.120771785258,4.785192611234369
2017,,14.191029859180578,16.043197064380323
2031,,14.04443157272901,15.596524829901792
2053,,15.792647977881252,15.264892452741917
2057,,16.985817810080793,14.40818889497708
2081,4.441068432691169,,15.163795579352108
2091,,14.796449840552228,15.41587459023965
2106,,15.83625362908207,15.771134960287243
2108,,,15.30826851118754
2141,,14.756714915840424,15.35730093943354
2159,4.9744742094964085,15.441468912432953,15.041356104340288
2166,,,15.293879777552087
2171,6.8243825531242255,11.559050590546118,13.569561825801449
2191,,15.933789427215286,16.320968672850917
2202,,6.509787143023602,7.610842382033514
2212,,13.629008815537723,14.466495621230234
2239,,,14.969731602275075
2240,,,15.101491956498895
2276,,,14.505493070734085
2278,3.726407173313281,,7.865089668218111
2285,,14.52473203475389,15.164194299291903
2286,,,14.890628436386397
2317,9.174384101065254,,8.936602860559312
2370,,,14.653982720786818
2412,3.5759972947234395,,14.949293412318966
4779,,5.913911037664755,5.297992958879861
4807,,8.253758492532015,10.406011642484774
4826,13.11513174402188,,9.025886540242944
4840,,7.514794907933536,10.159117468673095
4857,,,10.81985904912055
4884,,7.268465899756261,9.326369802227028
4900,,9.470059241316864,9.926251080208232
4939,,,6.774716101302714
4958,,,5.960896288591646
5023,,8.077217382534629,8.570737682756379
5104,8.080892542008819,7.170072735346354,14.229031710253825
5151,,11.040795996192363,3.873825940877568
5165,4.9549696317555245,9.283067459565393,5.747809409682088
5210,,4.0090522288365324,8.84576275352487
5236,10.744065275940414,7.287572624984685,6.240413171249756
5249,7.680840880022567,14.788918160672582,11.15256935364598
5253,,7.001878603795635,7.072876549685043
5276,12.014975605610012,3.8881880498174057,9.495181367657196
5279,,11.400987661737886,6.788644082475525
5349,,,8.609114740965003
5353,,8.649917768616799,9.03392177823334
5395,,,9.9900520401915
5486,6.043546425987094,,14.309046426551664
5577,12.656725608705964,7.254303645863986,6.629748471426551
5644,,11.222120239434602,7.5123285889455325
5651,8.274993152470287,,10.63257091398664
5717,,13.870679605682264,11.50811407860954
5718,7.200580544376343,15.098890785873756,11.198696576570793
5720,,9.44413730184591,11.12238556761473
5726,,,7.247031191209013
5741,6.570607278720107,,4.446784924858201
5748,5.023693186902544,,4.455433235506041
5757,,10.04001552294164,4.468420978337157
5768,,14.42888283680129,6.165620403311164
5772,,,6.482653907075008
5776,8.215861631056468,,10.35580241145006
5779,,,7.067413033611391
5784,,,2.3896061914513624
5798,,8.720065390668184,7.1339932877927685
5800,,10.215985593811062,7.012801897048856
5811,,11.47712658449269,9.428530069867872
5822,,,7.397274915404381
5830,,7.463026152730622,5.780460345953784
5831,,,4.182160391720847
5832,6.075739877240542,16.190439629632912,3.92145171761761
5836,,,7.415031863869029
5837,9.172538346981211,9.181617044958962,5.936263365102883
5856,,12.481099845137413,7.914223280002655
5860,,,8.85949899683699
5865,,10.984368937990228,8.155740671759306
5867,,10.696061901082556,7.552629751468665
5874,,5.403348136919249,6.398751791730769
5890,9.124973685719745,8.97396692055124,9.600063811734609
5893,,,10.86745061199154
5907,7.928311004882769,5.052688291292179,7.83254208545016
5921,10.889829774874432,,11.71084205885758
5950,,,5.793666284789262
5984,7.133071808221275,,
5993,,,10.452397870224695
6008,7.091403987497422,,10.979779871610866
6009,,,8.437855323318761
6010,,10.0980320614867,4.374909856212161
6011,,9.69158309877249,8.361930093958446
6012,5.55459326100281,,7.674667533855278
6013,,11.45548145342767,7.203515908501345
6016,,,7.85166565604231
6017,,,6.263588758149007
6019,,9.99547046222508,7.252988556831482
6020,9.124337547329288,2.898791585996812,11.04335579018429
6021,,,4.160297379426153
6022,,7.386425964576978,5.439098781609561
6023,,,7.700846267342721
6024,8.304994657371655,,9.69131049606424
6025,8.485867492085745,13.212280985421168,7.309210073645247
6030,,,12.182052089358663
6034,5.901967679048584,,15.182721392212358
6035,,9.171945974567585,9.238616950085186
6036,,,11.996911827968784
6038,,,
6039,8.171603000263133,14.27488034793162,7.261116165015873
6040,,,6.24735833432643
6041,,13.16990529673138,12.291901328138788
6042,,,9.575394519104847
6043,,7.949310267048265,8.562018624632055
6046,,7.775561380488547,6.826324014721278
6064,7.491281828319099,13.706891395421184,5.00550954016427
6069,,12.92738757853646,6.878278874454509
6070,,9.415317800508266,9.0416997551748
6071,,,10.60183619345278
6073,,,10.99549214836874
6074,5.629654604516625,8.812001872539843,5.562637894639227
6076,7.452453414437057,,7.943253899800141
6077,8.788776091439871,12.594692801948336,6.7296305637366896
6085,,,8.020900764324201
6086,,,6.025530638130526
6087,,7.993862577367106,10.643129253053244
6088,,,8.214297213708345
6090,,12.963377449897092,7.285527115953841
6091,8.84376402464467,,7.450394636542237
6092,,7.4132516598994656,6.500578865767094
6094,,7.698091370188564,8.642742812219922
6095,,11.199664819828588,6.821785327451295
6096,,7.580828689548834,7.961957131553119
6097,,10.606818581309408,10.257276666590515
6098,,,13.99248607220004
6099,,,7.861206388400844
6100,,,6.063886743589646
6101,,6.475441221922425,4.8553412530518445
6102,,15.098215113257329,11.414603774864112
6104,,12.195029700507252,7.87554198405064
6105,5.82837599527393,,5.614828911624638
6106,,8.932194727521665,6.760906009999042
6107,,6.922606440747126,7.416612803519175
6108,,11.144247109898448,9.596580979658006
6109,,10.29173754084096,8.79089425076696
6111,,,10.516985371021606
6112,6.543438284542413,6.194525050883112,6.982049593974971
6113,7.837361011965129,,10.720719732216851
6114,8.087931364503458,,9.234423056877326
6115,7.202750325688328,7.045387583892313,8.701987219731347
6118,,11.86733621337,5.576382889552444
6119,,12.28345413379192,
6122,,,7.54345091072713
6123,,,10.237073841087629
6124,11.968270857179434,,7.55151832723744
6125,,11.302050987734484,10.308978454682954
6126,9.342024403084546,13.25857843250884,5.901925292432668
6128,,,6.168184137117487
6131,,15.903534889934692,7.002508044913883
6132,9.773397688690723,,3.1308750366257705
6133,,,7.728770920064089
6134,,,10.396244204757664
6136,,,4.223826119763111
6137,,,6.099457032076368
6138,,,8.688312090952637
6140,,11.575205920974897,
6141,13.279238009336243,,9.9524735561845
6142,,,4.9568371270625775
6145,,,6.147078875296845
6148,10.878106098300863,,8.192947876878655
6149,,,2.0222459313560903
6150,,10.038582124240746,6.079324570996004
6151,,10.059120718403028,7.391804599666831
6153,,11.680286757544891,8.042017014801914
6154,11.872692568079906,,6.109943405078373
6163,,,5.594739420982611
6166,,,5.599994479245145
6169,,,7.254534915544872
6172,,,5.841867976251601
6173,,11.47811439953044,6.808885016620087
6174,,,6.414451199179885
6177,,9.058960709970547,3.748106610946236
6180,5.893681043716184,7.779976999454574,11.872485804237035
6184,,,6.182912551416645
6188,,11.246069696840186,8.051601710272887
6189,,,10.151408786074985
6191,6.158182638569492,9.364621047898586,9.46314550915583
6192,,13.28129985788149,9.8479939157456
6193,,11.84035225158849,7.119620885841558
6194,,,7.093930192385307
6195,,9.25630011823217,8.968342112742162
6198,4.881085466203541,,7.202935903472954
6201,11.807676384293108,,7.050866425789196
6202,,,5.362688396781443
6203,,8.72057999006788,16.858921874235392
6209,,,7.959593988593873
6210,,10.217260639642708,5.985311292751092
6214,,,6.140699539540755
6216,,,7.115052654751953
6217,,10.732977962762089,6.689476841688263
6218,8.271440601852468,12.521125508682967,8.34189942072589
6220,,,9.30491099873533
6221,,,9.46749798697109
6231,,,
6235,,9.457389020589098,8.605680749084748
6237,5.786569572089094,8.555617805893032,6.809595779121296
6238,,9.552127796915368,8.531748744637621
6240,,,8.9865938249546
6241,,8.17959160116793,8.716098631324323
6242,,6.221777756380384,6.7351793853278
6243,,10.239603385835233,8.77935984362431
6244,6.246334833101871,,5.997909839855886
6252,,9.622894780277392,9.081761869787126
6255,,10.145655297275198,6.274381199078017
6258,,11.854517445888696,4.075943762078134
6268,,8.52031315492499,8.410071556913522
6276,,8.636730745186807,8.256538264717662
6284,,7.0214670089328415,6.323207253813774
6296,4.807038093916426,16.123014152578815,6.799080941050876
6390,,11.637448389818989,5.245086173398074
6396,,,9.676884435700838
6413,,,7.008699971781161
6424,,,6.5687030604145775
6434,,,8.271252016492987
6445,,,4.969494119326645
6680,,,10.411618501352915
6739,,15.097547994444271,15.47852297229409
6740,,,15.784623217245931
6744,7.732488136309353,,
6749,,,14.72329244709849
6750,,,15.051532459291522
6805,,,14.785885261568154
6806,4.158882775409218,,14.403281728494882
6814,,12.978864747356596,14.744394787695544
6830,5.942761953012061,,5.888790083209207
6897,7.774480830992509,,7.624675399556287
6898,11.208409641904757,,4.628068902881526
6900,,,8.250723073302112
6901,,9.558751352676593,8.339884468038878
6903,,7.254571303649151,7.85332089851341
6904,,,5.41687406100526
6907,8.750098121468941,12.48393872799496,10.269562940547749
6908,,,8.50561696018452
6909,,5.292277974747035,13.872501168173423
6911,,10.84162473881913,6.652783893815316
6913,4.213264198541509,8.804476841424648,7.326818261037544
6915,,9.2081909635518,5.888348622120077
6917,7.351251677809654,11.446507769966312,8.617947317992552
6918,,11.29452947044915,9.465652067886754
6919,,,8.854909583309826
6920,,7.681190961472224,4.790108297989565
6922,5.744759892756841,,12.609376233276262
6923,,9.21146829791546,7.518373804361687
6924,,7.766054475563505,10.989483088002183
6926,,8.670039700616273,8.636814427214112
6927,,,14.790754504302884
6929,,6.290671227644702,4.836013307551308
6931,,8.13330511213981,6.222906089023349
6932,,,8.649869631832502
6933,,,8.65889512084992
6938,,,7.462740463784452
6940,,7.237755713980697,8.688175835867744
6943,,7.8932327248468095,9.37645153141134
6944,9.404888284765423,,8.286754360542048
6945,,,11.010495867477845
6951,7.527880283892645,4.391382917630248,5.725453448004291
6956,8.307419186406479,,4.7796665970318815
6957,,8.361779548036859,4.876847821276008
6958,,,9.217491591511758
6959,,10.844468166695354,8.855576753388432
6960,,12.528367510563658,5.286817854126423
6961,,,9.133323093934129
6963,,7.2133517270037615,7.968213993212115
6966,11.602304424572315,,9.084118853649752
6967,,,6.641989860411108
6968,12.240870072376994,,3.4369561059593767
6969,11.248650532177138,10.801364644985298,2.4805472595342253
6970,6.0726893598690825,6.683706442005938,7.779989932529042
6971,9.652699844450636,,7.379400901666093
6973,,,4.581580439165297
6974,,,5.931718921997825
6975,,,9.675043425042396
6976,,,9.588524824055792
6979,12.234528605473468,14.479463680544658,9.469391619596289
6981,,,12.88585518398942
6982,,,7.778807762291196
6984,,,7.152993673154944
6986,,,8.041615152604164
6987,,7.816797522787231,11.696844151097237
6989,,7.0967598524988125,11.902904008728823
6990,4.278665697040414,11.019050270068732,6.711658193624594
6992,,7.119661896029095,4.867825448777216
6997,,,8.875067360902676
7000,,,8.520059422057496
7002,6.488034086389386,,5.565677684978321
7003,,,8.050435749632658
7008,,6.391209601310619,10.852591823464053
7013,,7.482838570458525,7.138493364870241
7014,,7.638158741655699,15.093752421899232
7025,,13.878497034097254,8.688156060840932
7026,,,8.12882834518211
7028,,10.948413913957516,10.746765088761066
7031,,,13.201905643734548
7033,,13.457875228307657,16.021679823234624
7036,,10.999778975648676,7.13119758279926
7058,,,11.496381205653208
7061,,9.505312259603985,10.08623906832415
7062,,,14.202157565735192
7063,,11.607369384203116,4.12291396249362
7064,10.969287451923188,,6.338440125787642
7067,13.045369701495709,,6.360316923241006
7068,,9.158438704870322,3.3522960320125863
7071,,,11.722228585397591
7072,6.410061633424604,6.896458214590768,5.039299205641568
7077,,,6.819204851583233
7081,5.816932178613928,8.251603860607648,6.470503541919548
7092,,,6.36075705882203
7094,,,12.535859141682302
7096,,,7.5158629678024
7102,,,8.269150931258539
7103,,,9.99576954115803
7106,4.326035161619254,8.894249675899061,8.912109191752917
7107,,14.342613121582488,11.316514255430832
7109,,9.688699215008446,8.027264253010012
7111,8.757061335247874,,7.369912278268769
7117,,,7.118296426220706
7119,,10.731210891250456,11.53033436899912
7120,,9.108495322611612,6.78967613338679
7125,,,5.815138659533028
7126,9.379783951472168,13.443845790127316,5.320242824865382
7127,15.620263539587754,7.34049186537389,6.470279479222072
7130,8.063136338473463,,9.69829630427411
7133,8.291315487369424,,8.78184681302065
7138,,,7.578151822531336
7143,,8.974436688241518,
7147,,11.75547357144706,8.033748578129229
7158,,10.167232937828803,7.018189381101825
7160,,,15.171750084980127
7161,,10.658368075045146,10.743701109200517
7162,11.344981465421537,15.211879964529064,5.605431103202269
7163,5.517988413402849,,12.137502752595855
7164,,,3.8560793059488
7165,,,8.899043754902111
7169,,,8.203968680679246
7177,,,8.025920657632625
7181,12.339868059092812,,6.732209466194334
7183,,,4.835356846699984
7186,,,8.547871882208902
7192,,,3.760171117295004
7199,,,8.744863235443336
7202,4.963335500347275,8.68011749340596,8.770544846861373
7203,,14.303715765396529,7.708331036090823
7207,,,7.234045202304613
7208,8.310972023568022,1.0,11.066585911736231
7209,,6.812524030204124,11.5227425828949
7213,,7.077777741652147,6.809495890869636
7217,11.78915861924398,,8.189557508320437
7218,,,12.307756220417694
7223,,11.4049876407452,9.610252782873312
7231,,7.893417081957578,10.290766597972745
7236,,,8.77370173642442
7244,5.457795166666838,12.128272661146177,6.817687544169692
7248,,15.080429208176843,14.92224388460265
7250,,,13.94826814137094
7255,,,12.3662263078456
7258,,8.356799729475764,11.625522885414878
7268,,6.109302608753518,8.147083073716322
7273,,,
7276,,8.608762391398162,14.955280191231296
7280,,11.805116794261467,7.7405158738192945
7282,,11.90971012052935,13.065289856821014
7287,,10.28974837394114,10.340867261544354
7288,,10.678378761196306,4.226448847357128
7296,,5.588097022573319,9.461676363564871
7298,,,8.200214002451633
7305,,11.823240171170823,7.034073478164821
7306,15.622814078688858,,6.022716669515743
7307,,12.767810037048855,6.661104359763767
7314,7.747721063368953,,11.989252365860118
7316,,10.118378711056536,10.050072781495729
7319,,,5.263905608036374
7320,,6.435525860946122,8.984310689160846
7322,,,9.211796328844688
7323,,12.143715902181594,7.208475911986472
7327,6.118311228239883,11.795055155443208,8.209493050745154
7328,,15.90623373085838,4.593285534095585
7332,12.38505017752317,7.323445937447474,9.486799522982796
7333,,16.525495527244722,4.605988202821008
7337,,,15.681281367159706
7342,7.380423325811343,,6.617799801895312
7343,,,7.3238896560990465
7344,,,6.560334816788069
7346,,10.724026980882783,12.270717515251572
7347,,9.779898554169742,8.318877452585596
7349,,,7.161990903147801
7350,6.033600668595602,,6.341898291941439
7353,4.708216122850853,17.635153593530454,9.313517606905265
7354,,,8.48238317265548
7356,,6.2043607341166975,12.508280768145656
7358,,,14.111288110000828
7359,,,15.017302458182243
7372,,7.924996197172424,6.839166434747361
7373,,,7.292458475639002
7377,,,15.320348826978044
7378,5.690358765864131,6.440973091647654,5.366493040583775
7382,7.624204208720106,,10.129173548846548
7383,,,8.450120490843858
7384,,8.834233317038947,5.237683006776058
7387,13.079709373820728,,6.056214764716796
7394,,10.676110342203716,5.089136275098494
7396,,8.394839398758814,8.192058086336896
7404,,,7.980549809191325
7411,,11.078704547101776,8.200917875060346
7413,,,7.288290931739834
7415,,9.703826278886403,8.640759749202783
7416,,,16.653574368363216
7417,13.325721588482342,,8.287144171038392
7418,,8.049129734527758,8.297401318839846
7419,11.420599704937716,9.667700582234543,13.522485842174063
7424,13.03016363347867,9.20865587797416,10.153883741945908
7427,,,10.13230123250672
7430,,,6.0935575626516565
7460,,15.629213943838328,8.276916966368226
7461,,8.838508653286727,12.9389759908033
7471,10.345249616234469,,10.229919845280117
7475,,15.37122624772299,15.319390073356196
7477,,9.321798847547448,8.268882103580736
7514,11.873876944305504,,10.208990458534874
7515,,,14.840054440915653
7516,,,7.191263990999122
7517,,,10.111151902720456
7520,,,8.896559096698535
7521,,,
7523,7.351978024455279,7.755257705811671,11.360690925964288
7525,,14.476128944977049,9.515250558734024
7529,,,14.978329466235092
7530,,,14.957743686883331
7566,,14.64946237817459,16.261001932701866
7568,,15.974658801637824,16.216741868216985
7717,,11.749702822551209,12.9647123964088
7757,,14.980745257879782,15.204662495907318
7767,,,15.913889635851373
7917,,,14.040949185037256
7947,,,10.217087788016322
8037,,15.001182339120284,15.658948244492615
8057,,14.517998773629326,14.62462565358657
8077,,9.416946743980628,7.411734253873837
8132,,,12.245336741428355
8171,,,14.880008220842392
8214,13.858858534527815,,7.842929802928171
8222,,,7.627539893129453
8227,,8.638115274309495,6.859163575014038
8230,,10.009356595413426,8.405132991744178
8231,,,8.03332741386451
8233,,,14.676288237626604
8234,,9.256644623818362,7.549336435772872
8235,,,6.107998861811007
8236,7.048864566314911,9.16069263046845,12.538589061575642
8237,,,9.593650774900604
8238,,9.971005209335658,6.969083228265453
8239,7.603492768991959,11.449973518224803,7.057528847677494
8240,,8.290088082676643,7.380555866876318
8241,,9.743223415786511,4.862663735474413
8242,8.909106788318665,11.200609333208988,5.614321285995613
8243,,10.949105917152432,12.748332986034733
8244,,13.160751273526271,9.021211890408496
8246,5.982686471618069,,14.495448938429336
8247,,,4.208572707203581
8249,,,7.069552467104318
8256,,8.95701301558497,6.185882010965759
8258,,,6.409950556038002
8259,12.960581884452846,,6.342050003075233
8264,,,8.758665876665479
8283,8.544554615201328,,8.234792468369378
8284,,9.154989725352806,8.647965014783306
8285,,7.137988784166476,8.280813218973405
8290,,8.251431159143308,6.07640292573339
8297,9.213067820895828,,11.06443263181931
8306,5.130843813180914,,12.980288408747947
8307,,11.430963694212023,12.915694901291593
8311,,9.6870412914548,9.324134133831144
8312,,,13.10369753382573
8326,,7.769689274153411,5.6074807610842985
8334,3.244741369824954,,7.2632206468971505
8335,,,9.129198359301675
8337,11.339215799421336,4.225095979901019,6.631779486805218
8343,,7.870468588349116,6.513836121845239
8351,,12.800668487734274,8.14399810617399
8354,,6.8360773546607865,7.384607382273577
8357,,,8.715129710955962
8365,11.22188655549538,,10.6226219411649
8366,,5.332770007551828,9.97035250616854
8369,,,6.5145284566974375
8376,,6.648352419804891,5.127454697692556
8386,8.2277184370274,9.58270267687154,11.06754260863653
8387,8.516122499282638,,9.094898374024288
8419,9.742973807051774,8.966120456429827,8.278355037334142
8420,,,12.661622992794957
8422,,16.02615734319228,6.367980028779014
8424,11.180021050072993,,4.530528313549517
8426,,8.379554538146692,7.735111647556867
8427,,8.39409726188133,13.061891963980278
8464,,,15.604608249645526
8483,,,13.643373526981971
8699,,,15.039373471402158
8723,,,15.715638123173864
9027,5.201179358048742,,14.133784418051114
9057,,,5.707556127315765
9058,,13.01687940568732,8.719110651617036
9067,,17.756959329059434,6.541291107500401
9069,,,4.595213956389398
9070,,,6.1131331391994
9075,9.393720289642316,,5.120679821957977
9078,,,4.27926847606719
9079,8.677013330590494,7.805680584409933,9.511503613130508
9081,,11.07858512199568,5.253427178449043
9084,,5.765465443743013,8.703940413930313
9085,,6.510226332459881,8.250055190006215
9089,,15.345653196209508,4.922281942038497
9091,,9.697695004963029,3.792628379976657
9095,,,5.98546218012699
9099,10.17000629401658,15.380176965803845,3.323956115662646
9100,,,8.836085973295843
9102,,9.150127685492658,8.585477991382767
9103,,7.206451566344582,6.1329130925681365
9104,,13.484902591801266,7.87907700997976
9105,,,10.073695825329173
9106,,6.960091167320036,9.457276046376728
9111,,,8.775863019773341
9113,,10.82640765387025,7.394840240968761
9114,,,6.160854780475896
9115,,10.16723439755352,6.663088514487516
9121,6.70158914145153,,5.493964625231774
9125,,,7.770343703116986
9128,,11.856924074313696,6.275456199345406
9130,,12.824898699271818,6.757938673381079
9131,11.620094709060425,,6.197845099741875
9133,,,8.841217608158942
9134,,8.451345915633288,9.131724464132358
9298,,,6.035407983502725
9312,,8.335225764831058,5.464164712672032
9314,,5.0863081969645245,6.28940947450361
9321,,11.15247780817981,6.956840547877404
9323,5.242375270775327,,6.72568373764855
9332,,,6.274849044712264
9336,,,6.723758178355842
9339,,8.407213384721352,7.754242892510621
9343,,,4.7194587836795465
9352,9.923337316062396,6.071504197834841,6.100874862380226
9353,,,4.954969361389564
9363,,,5.846339273442512
9369,,9.8069634968467,9.383597868660829
9370,8.296373688649382,,7.482107022413665
9371,,9.241730936930146,6.134315707011644
9380,12.187281373481134,,6.150884060406525
9381,,11.915824609442812,7.260084423789227
9382,,,6.143621607862927
9383,,,6.815794732021563
9386,,,6.706561540926628
9388,7.994348234163541,12.20088074985965,9.883416798972087
9390,,,8.347713795549243
9391,12.335761463397398,,9.14143133706425
9392,,10.179623798285096,8.787011401466215
9394,10.75903990757887,,8.485484094447617
9395,,,5.027896364421386
9399,,7.637114429915462,6.636722788159149
9402,,12.180540780953953,8.736193472749239
9404,10.141831716453556,,7.050838158178863
9405,,10.618642276608831,5.542064174638761
9407,10.63875829115067,8.392842212352944,6.125391876875523
9408,,2.6402934871241053,9.145625227112692
9409,,14.02272649903064,5.909499374382455
9412,12.035764471810502,7.801909546987901,
9413,,,7.584962471366717
9416,,,5.058793020450118
9421,6.9237221394538455,,
9427,,,5.948363943769149
9433,,,5.791638963478389
9436,6.254968368346039,,5.201209330238741
9437,11.868946787524427,,7.32427938507973
