,pheno3
1598,5.797850146689472
106,7.205785291408103
1953,9.62909291798438
1796,9.953180017636914
21,5.884806002423584
1212,6.222906089023349
968,15.596524829901792
81,12.241205259769902
792,8.25792403161384
232,6.146586864248052
943,15.172256192720535
294,4.449152827824427
820,11.629285326844478
1910,9.844776504035671
222,8.879858538250062
204,6.410314412731356
1507,7.260084423789227
1269,6.819204851583233
765,9.725931245885434
498,8.547935965018752
452,6.918679896083849
1692,5.855621260819673
1536,6.231906988923213
995,10.81985904912055
1299,6.732209466194334
1816,7.264497665140912
1903,8.030911502226921
400,13.352569767396137
1308,11.5227425828949
1043,9.600063811734609
1395,10.217087788016322
1791,7.540383024995538
1948,9.54134899689815
861,4.822529323952914
377,14.3268426882815
1734,4.247474364761299
1300,4.835356846699984
159,10.00857162224348
1109,5.576382889552444
739,6.47691140355791
59,8.951431543044082
357,11.542847567092124
1962,7.066999637812344
1051,4.374909856212161
609,5.880471381349248
1853,7.935197495014233
1618,9.594083723408763
1640,6.902194202926772
252,12.602306025238809
1406,14.676288237626604
791,5.064335684842335
592,7.457249337524711
1037,5.936263365102883
843,10.830484597902844
916,10.120825181798928
1774,6.715602183436414
1314,8.77370173642442
979,16.320968672850917
197,4.021571744087071
996,9.326369802227028
745,8.8438731135272
271,10.389013315088686
19,16.10551238186755
309,10.886300141362009
1144,9.8479939157456
1316,14.92224388460265
239,4.587504962739046
1622,8.844189280011252
1643,4.803957054378502
1298,8.025920657632625
1329,6.022716669515743
1090,6.821785327451295
1664,6.810771169163008
583,8.26499653263814
1374,6.0935575626516565
793,8.5388737581732
1367,8.640759749202783
1691,5.24521863172987
602,8.297441894797526
575,8.519481365437986
415,16.09155871521208
1254,8.688156060840932
1139,11.872485804237035
1665,5.681265710678836
1520,5.542064174638761
978,13.569561825801449
677,5.17084371473208
1005,6.240413171249756
1880,8.896016858263224
884,4.678598771234912
671,7.017270840071552
798,7.485507989395206
528,8.815223866010923
68,8.978377133224829
1219,11.010495867477845
414,8.503190019782554
468,8.548255051181012
38,2.9371157985441485
1666,6.811531688930528
22,7.272052858614677
1474,8.836085973295843
1858,7.106120355670069
30,13.35885401963396
1950,4.335060697161924
1627,9.694045640743244
339,9.489357180493164
809,7.981497296030941
1852,9.4205242076617
773,4.437943381028392
1475,8.585477991382767
962,11.53478207243823
1497,6.723758178355842
1615,10.099292749560624
597,10.62831302796734
752,9.828959985735343
3,5.946987767956953
231,11.621388765315242
1920,7.304048558014905
488,2.900793093298529
1456,15.039373471402158
1519,7.050838158178863
1396,15.658948244492615
1925,11.908649082314938
1210,14.790754504302884
1980,6.145600955258482
73,7.247075743612035
810,9.715646157413827
550,9.390110593825352
768,8.489033791228236
1024,6.165620403311164
555,7.104957344679143
839,11.272601565475863
630,11.516443961577682
878,5.876114080609436
1945,9.712081730440705
261,10.982727371621628
701,7.106972086211456
533,10.518687975698729
1378,15.319390073356196
1601,10.238383094157886
1346,8.318877452585596
1072,8.562018624632055
1447,9.094898374024288
1879,9.550126221593318
1132,5.594739420982611
1619,5.637827020448762
478,16.08009803447237
714,10.61207622660703
848,12.412652212896678
656,6.923539572560676
707,8.946797632711306
93,8.92879858869852
249,9.620421702590622
62,10.1426956072361
659,6.71786974170467
40,11.429753796080345
1551,5.625915201603
644,5.294039997249431
1614,6.608043279513646
413,10.598359118807252
448,7.34648907573073
1841,8.027962962910731
1186,14.785885261568154
815,10.517995799146515
1581,8.925955900194605
1323,13.065289856821014
258,12.420070626246613
355,14.267768686499592
1445,5.127454697692556
1113,10.308978454682954
107,7.259876525381544
1913,5.3442003280884585
544,5.774521372005806
243,10.901707377793072
832,9.317123757402133
53,7.845002219821241
162,6.249660009682834
1969,7.51910586298831
1438,6.513836121845239
1986,4.959856070581258
1993,7.200990799191287
420,8.788354662704817
322,10.807526341054142
1744,9.612627894410318
338,9.981620913115352
1668,4.392418036353837
1989,4.330818752969848
1273,7.5158629678024
432,13.570234680968042
318,4.722464866577869
1550,4.484894817024935
1700,4.907640047510538
1001,14.229031710253825
1221,4.7796665970318815
1856,11.46126947427327
1635,7.993494479408691
1976,7.672701323882725
226,6.099226429775603
1033,5.780460345953784
13,7.182859050940449
1169,6.274381199078017
1891,7.3204553259568925
1946,8.891872160853715
41,6.441235548876741
522,8.58092869902078
165,4.826230174660349
1422,6.409950556038002
353,19.44735831877351
517,7.446333689983781
1735,9.954640037822076
1479,9.457276046376728
1690,7.60118895252627
1780,9.12799426367379
594,7.116747378958777
1988,6.540225587848324
665,6.518079285088199
307,7.577138905238526
786,10.355288369741036
1092,10.257276666590515
242,3.204873587700182
451,8.318435463748308
790,10.303923701146644
25,7.572346561621822
463,5.926098235223046
1280,7.118296426220706
1997,6.96214233880918
805,11.800471342857165
1294,12.137502752595855
1242,8.041615152604164
914,6.217023706088474
1272,12.535859141682302
64,6.124416566701953
1884,10.645392385395944
1183,15.784623217245931
1538,7.127416073054078
1752,8.369084762723022
1843,8.600491871635388
1968,3.761884798011504
767,7.714236033971077
108,7.900804053978767
1194,7.85332089851341
1247,8.875067360902676
731,9.35733377123704
458,10.122675039235492
1375,8.276916966368226
1332,10.050072781495729
1044,10.86745061199154
131,10.380678471987403
572,6.909190582894379
1126,8.192947876878655
1290,7.018189381101825
297,15.159975566488416
1906,4.059332114806293
1869,8.615737203357966
291,6.0916306316815865
350,5.789204180252787
1544,5.514021951419003
1819,8.60021793809049
479,6.897639335424749
1147,8.968342112742162
652,1.6502094970500747
1876,7.655367969707817
500,10.156150514104649
56,6.921597364354563
1134,7.254534915544872
1612,11.511368910545066
1029,7.1339932877927685
1634,5.4202776147618685
1358,10.129173548846548
431,13.670344864677006
1413,7.380555866876318
1966,12.163990374017567
290,10.330707385547754
919,14.00520620641668
692,9.506414470090997
1236,9.675043425042396
1885,8.451458800852684
180,7.179216168111923
585,6.909336550585998
161,7.439956057757358
282,7.255155133376509
1751,2.3660971005527847
946,16.019205172917182
564,10.68965337124519
1650,5.428120685295465
362,10.84803498083287
900,14.34731650449947
398,12.892806364503326
379,10.125041882656935
1905,3.01991692075868
1259,7.13119758279926
568,8.654348479255423
1443,9.97035250616854
1788,10.91345524999506
1494,6.956840547877404
402,12.09923949256828
1657,5.7207798805472025
1592,5.938694851696653
1152,7.959593988593873
830,7.663231494674971
1638,4.392063343013247
1452,7.735111647556867
1801,9.05334128564086
1632,5.570046940511847
1141,8.051601710272887
435,11.826961752990949
277,8.097826306471617
1620,6.930987419674736
1082,8.020900764324201
1102,9.596580979658006
1047,5.793666284789262
589,11.750477199272009
1748,14.671012033119451
1782,6.1933939843200765
539,5.640520881309228
1909,12.417568663071982
200,9.954582673355077
921,8.222619608291472
1621,9.532075487894652
511,10.014293263445824
75,8.791968739575555
998,6.774716101302714
811,8.287747879652203
1098,7.87554198405064
663,7.799269012947236
213,12.314668271467175
1087,7.450394636542237
1510,6.706561540926628
71,6.895456433991636
1080,7.943253899800141
1335,9.211796328844688
557,8.7760677932113
1089,8.642742812219922
143,6.038018007274072
1596,7.584826431925235
682,15.670494540263393
1995,6.525209645536705
1570,10.627923724165422
1470,4.922281942038497
1217,9.37645153141134
936,2.7730709704035306
1823,11.326052988883394
1207,7.518373804361687
196,6.999763902351555
191,8.541445325777655
1824,5.893826437393601
1529,7.32427938507973
1206,12.609376233276262
1155,7.115052654751953
1288,7.578151822531336
1722,8.055994356879669
1003,5.747809409682088
263,8.380423322774138
1558,3.925420076386639
408,10.986651099532876
1545,4.861352796973367
1326,9.461676363564871
1523,5.909499374382455
72,12.086891422257956
1624,7.445215779320702
1683,10.18201807830804
1163,8.9865938249546
473,12.381157184234873
1552,9.329049418472906
1567,9.965486018308264
526,7.16415484367548
986,15.164194299291903
1466,9.511503613130508
666,3.874197695647905
955,15.33578381384008
505,5.164427578920956
1226,9.133323093934129
364,9.197905617083244
1107,9.234423056877326
1446,11.06754260863653
717,11.784642669303263
1611,9.654086577161411
842,12.501499559116692
1490,9.131724464132358
78,8.387800197703678
1957,4.7146252294715865
1709,4.364332539249528
442,15.84650414011524
375,9.254733702858964
736,6.301256633774068
65,9.33691908683939
87,10.946652869659394
365,9.99577418249074
82,7.439817537071088
1604,7.294914543182671
1799,4.872556228956743
931,14.419480899884036
1054,7.203515908501345
887,7.628249560557029
114,6.93611080767344
1340,4.605988202821008
1333,5.263905608036374
1146,7.093930192385307
629,8.008411477840085
14,6.796471267406709
999,5.960896288591646
333,10.238768672461871
1501,4.954969361389564
91,6.671043280578362
1961,5.256948991587426
676,10.258384412043725
1320,8.147083073716322
867,2.833560397915659
1263,4.12291396249362
950,15.111457026961208
1197,8.50561696018452
130,9.59478441039982
1369,8.287144171038392
1063,7.309210073645247
1790,10.915117012388809
690,8.011464767431722
1014,6.629748471426551
1502,5.846339273442512
47,6.627834827230659
879,5.714880474020617
1149,7.050866425789196
1563,8.218667819809326
454,9.327555469964985
770,13.170145491885595
238,8.038869175411683
545,6.015245002145835
300,4.393664591081294
1671,5.846684105842775
504,10.433756834065314
1094,7.861206388400844
1462,4.595213956389398
850,8.439959577114184
1357,5.366493040583775
1660,4.38066330306775
907,15.180386640892106
135,10.78144556243635
537,8.293729427618203
157,7.131875907675038
1762,8.35228052540296
1046,11.71084205885758
1193,8.339884468038878
981,14.466495621230234
198,4.034026518244559
1200,7.326818261037544
1319,11.625522885414878
1241,7.152993673154944
1866,7.193746980951534
1401,7.842929802928171
1205,4.790108297989565
1531,6.924539874006935
989,14.653982720786818
922,11.393462844185104
280,5.563184949241308
1349,9.313517606905265
945,14.807072486168508
1527,5.791638963478389
1167,5.997909839855886
1564,10.347190847786806
1213,8.649869631832502
1767,7.320329692418826
1797,10.115632248934958
396,12.615823609843169
1317,13.94826814137094
251,1.952684805536483
628,7.988344935340068
1120,4.223826119763111
562,10.407555207578737
1182,15.47852297229409
741,7.722716454415658
595,6.453817853284559
518,7.048903444516445
1442,10.6226219411649
888,10.126434729040314
874,1.4158392631112742
